iterations,fitness,time,fevals
0,0.0196549319984,1.31070009957e-05,11
10,0.0190606478337,2.55950017163e-05,21
20,0.0204752920071,3.72810009139e-05,31
30,0.0212185029348,4.93810002808e-05,41
40,0.0221034377084,6.27230001555e-05,51
50,0.0222871514525,7.77099994593e-05,61
60,0.022637202486,9.15879991226e-05,71
70,0.023525599169,0.000109833998067,81
80,0.0242169750196,0.000125041999127,91
90,0.0253260748845,0.000140300999192,101
100,0.0259653164852,0.000154964998728,111
110,0.026792283151,0.000169348997588,121
120,0.0274824378105,0.00018357299632,131
130,0.0282583110978,0.000198286996238,141
140,0.0288115251218,0.000211862994547,151
150,0.0292273308449,0.000226500993449,161
160,0.0298566701677,0.00024135399326,171
170,0.0301538833264,0.000255768993156,181
180,0.0303765219459,0.000270158992862,191
190,0.0309653747721,0.000286174992652,201
200,0.031113644682,0.000299739991533,211
210,0.031113644682,0.000314452991006,221
220,0.0316768940459,0.000327608991938,231
230,0.0316768940459,0.000344944992321,241
240,0.0321822303948,0.00035974999264,251
250,0.0328913915557,0.000374466992071,261
260,0.0328913915557,0.000389511991671,271
270,0.0328913915557,0.000406692992328,281
280,0.0328913915557,0.000422347993663,291
290,0.0331200539174,0.000437321994468,301
300,0.0331310009487,0.000451896994491,311
310,0.0336169946804,0.000466631994641,321
320,0.0337833976265,0.000482638994072,331
330,0.0337833976265,0.00049762699382,341
340,0.033810670035,0.000511939993885,351
350,0.033810670035,0.000527074993443,361
360,0.033810670035,0.000544208993233,371
370,0.0338565998808,0.00055892999444,381
380,0.0339006803781,0.000572962993829,391
390,0.033966351875,0.000586259993725,401
400,0.0343900357537,0.000600147994192,411
410,0.0347950403659,0.000614978993326,421
420,0.0348289033235,0.000628988993412,431
430,0.0348289033235,0.00064377099261,441
440,0.0348289033235,0.00065831599386,451
450,0.0348907725705,0.000672717995258,461
460,0.0348957570092,0.000686897994456,471
470,0.0348957570092,0.000702603994796,481
480,0.0348957570092,0.00071703899448,491
490,0.034992583072,0.000731758995244,501
500,0.0356997302153,0.000745835995986,511
510,0.0357375037103,0.000760824994359,521
520,0.0358465993761,0.000775120994149,531
530,0.0363866334347,0.000789164994785,541
540,0.0363916195639,0.000803354994787,551
550,0.0363916195639,0.0008180589939,561
560,0.0363916195639,0.000832970994452,571
570,0.0363916195639,0.000846776993058,581
580,0.0363916195639,0.000860803993419,591
590,0.0363916195639,0.000875189993167,601
600,0.0367553109563,0.000889175993507,611
610,0.0369580338951,0.000902705993212,621
620,0.0380147930751,0.000915890992474,631
630,0.0383141003012,0.00093015899256,641
640,0.0383141003012,0.000944318991969,651
650,0.0383141003012,0.00095871899066,661
660,0.0383141003012,0.000972643989371,671
670,0.0383141003012,0.000987512990832,681
680,0.0383141003012,0.00100158499117,691
690,0.0384578021024,0.00101578999238,701
700,0.0384578021024,0.00103440099338,711
710,0.0388719069964,0.00105160299427,721
720,0.0388719069964,0.00107144199319,731
730,0.0388719069964,0.0010918669941,741
740,0.0388719069964,0.00111133199425,751
750,0.0388854818913,0.00112963199354,761
760,0.0388854818913,0.00114850899445,771
770,0.0391074917425,0.0011674349953,781
780,0.0391074917425,0.00118722799562,791
790,0.0391074917425,0.00120655099636,801
800,0.0391074917425,0.00122566999562,811
810,0.0391074917425,0.00124673299615,821
820,0.0391074917425,0.00126628599719,831
830,0.0391074917425,0.00128543699611,841
840,0.0391074917425,0.00130439799614,851
850,0.0391074917425,0.0013264989957,861
860,0.0391074917425,0.00134530599644,871
870,0.0391074917425,0.00136639099583,881
880,0.0391074917425,0.0013875409968,891
890,0.0392141848639,0.00140612499672,901
900,0.0392141848639,0.00142660799793,911
910,0.0392141848639,0.00144584399641,921
920,0.0392141848639,0.00146522599607,931
930,0.0392141848639,0.00148602999616,941
940,0.0392141848639,0.00150589799705,951
950,0.0395270571953,0.00152505699771,961
960,0.0395461625139,0.00154352099707,971
970,0.0395461625139,0.00156385499758,981
980,0.0397217553271,0.00158269799613,991
990,0.0397217553271,0.00160525899628,1001
1000,0.0399880514637,0.00162284699582,1011
1010,0.0399880514637,0.00164248399597,1021
1020,0.0399880514637,0.0016615339955,1031
1030,0.0399880514637,0.00168079999639,1041
1040,0.0399880514637,0.00169973699485,1051
1050,0.0399880514637,0.00171824299468,1061
1060,0.0399880514637,0.00173702899338,1071
1070,0.0400766185274,0.00175465399298,1081
1080,0.0400766185274,0.00177392899423,1091
1090,0.0400766185274,0.00179274299444,1101
1100,0.0404298830442,0.00181073899512,1111
1110,0.0407116538554,0.00182811499508,1121
1120,0.0407116538554,0.00184726799671,1131
1130,0.0407116538554,0.00186559999565,1141
1140,0.0407116538554,0.00188397099555,1151
1150,0.0407116538554,0.00190227099483,1161
1160,0.0407116538554,0.00192052099555,1171
1170,0.0411526135123,0.00193845399554,1181
1180,0.0411526135123,0.00198144099522,1191
1190,0.0411526135123,0.00199992499438,1201
1200,0.0413541770194,0.00210128699291,1211
1210,0.0413541770194,0.00214140199387,1221
1220,0.0413541770194,0.00217389399404,1231
1230,0.0413541770194,0.00220590399476,1241
1240,0.0413541770194,0.00223753599494,1251
1250,0.0415158422087,0.00226647299496,1261
1260,0.0415158422087,0.00229844299429,1271
1270,0.0420295591436,0.00232861599397,1281
1280,0.0420295591436,0.00236040699383,1291
1290,0.0420295591436,0.00239155199415,1301
1300,0.0423004517169,0.00241543399534,1311
1310,0.0423354199314,0.00243935299659,1321
1320,0.0423354199314,0.00246402599623,1331
1330,0.0423354199314,0.00248919599653,1341
1340,0.0428838242452,0.00252324799658,1351
1350,0.0428838242452,0.00255014599679,1361
1360,0.0428838242452,0.0025764089969,1371
1370,0.0428838242452,0.00260219599659,1381
1380,0.0429044070242,0.00262732299598,1391
1390,0.0429044070242,0.00265310799477,1401
1400,0.0429044070242,0.00267896499463,1411
1410,0.04306991072,0.00270189899493,1421
1420,0.0433399086535,0.00272654099535,1431
1430,0.0435993195413,0.00275056099417,1441
1440,0.0436522163794,0.00277527599428,1451
1450,0.0436522163794,0.00280131499494,1461
1460,0.0436522163794,0.0028270099956,1471
1470,0.0436522163794,0.00285270499444,1481
1480,0.0436522163794,0.00287809099427,1491
1490,0.0436522163794,0.00290388499343,1501
1500,0.0436522163794,0.00292941799307,1511
1510,0.0436522163794,0.00295504499263,1521
1520,0.0436602282265,0.00297552799202,1531
1530,0.0436602282265,0.00299666899082,1541
1540,0.0436602282265,0.00302562799152,1551
1550,0.0436602282265,0.00305155099159,1561
1560,0.0436602282265,0.00307259299007,1571
1570,0.043814387446,0.00309688098969,1581
1580,0.043814387446,0.00311763799073,1591
1590,0.0445348695999,0.00313618899054,1601
1600,0.0445348695999,0.00315699599014,1611
1610,0.0455087485151,0.00317551499029,1621
1620,0.0455087485151,0.00319608798964,1631
1630,0.0455087485151,0.00321665598858,1641
1640,0.0455087485151,0.00324183598786,1651
1650,0.0455087485151,0.00326332498662,1661
1660,0.0455087485151,0.00328472698493,1671
1670,0.0457504353464,0.00330457998461,1681
1680,0.0457504353464,0.0033283079847,1691
1690,0.0457504353464,0.00335034698401,1701
1700,0.0457504353464,0.0033718089835,1711
1710,0.0458335113849,0.0033922489838,1721
1720,0.0458335113849,0.00341336398378,1731
1730,0.0458335113849,0.00343478698414,1741
1740,0.0458335113849,0.00346947898288,1751
1750,0.0458335113849,0.00349097698381,1761
1760,0.0458335113849,0.00351608498386,1771
1770,0.0458335113849,0.00353882698255,1781
1780,0.0458335113849,0.00356091798312,1791
1790,0.0458335113849,0.00358260598296,1801
1800,0.0458335113849,0.00360474498302,1811
1810,0.0458335113849,0.00362632198448,1821
1820,0.0458335113849,0.00364698298472,1831
1830,0.0458335113849,0.00366815498455,1841
1840,0.0458335113849,0.00368918198546,1851
1850,0.0458335113849,0.00371022298532,1861
1860,0.0458335113849,0.00373340498481,1871
1870,0.0458400671713,0.00375381098456,1881
1880,0.0458400671713,0.00377502998526,1891
1890,0.0458400671713,0.00379603598594,1901
1900,0.0458400671713,0.00381703298444,1911
1910,0.0461534084243,0.00383705698368,1921
1920,0.0462314959022,0.00385914598337,1931
1930,0.0462314959022,0.00388007898255,1941
1940,0.0465816091114,0.00390028198308,1951
1950,0.0465816091114,0.00392147298226,1961
1960,0.0470236654142,0.00394163198325,1971
1970,0.0470236654142,0.0039623489829,1981
1980,0.0471258941482,0.00398534698434,1991
1990,0.0473602165028,0.00400625698421,2001
2000,0.0473602165028,0.00402736898468,2011
2010,0.0473602165028,0.00404839098519,2021
2020,0.0473602165028,0.00406958898566,2031
2030,0.0473602165028,0.00409072698494,2041
2040,0.0473602165028,0.0041122029852,2051
2050,0.0473602165028,0.00413268998636,2061
2060,0.0473602165028,0.00415387698558,2071
2070,0.0473602165028,0.0041748409858,2081
2080,0.0473602165028,0.00420837898491,2091
2090,0.0473602165028,0.00422640298348,2101
2100,0.0473602165028,0.00424470198413,2111
2110,0.0473602165028,0.00426255298407,2121
2120,0.0473602165028,0.00428277698302,2131
2130,0.0473602165028,0.00430150498323,2141
2140,0.0473602165028,0.00431947798279,2151
2150,0.0473602165028,0.00433712898302,2161
2160,0.0473602165028,0.00435523598208,2171
2170,0.0473602165028,0.00437268598216,2181
2180,0.0473602165028,0.0043908349835,2191
2190,0.0473602165028,0.00440847098253,2201
2200,0.0473602165028,0.00442727198242,2211
2210,0.0473602165028,0.00444571398111,2221
2220,0.0473602165028,0.00446376398031,2231
2230,0.0477344923751,0.00448059598057,2241
2240,0.0477344923751,0.0044990789811,2251
2250,0.0477344923751,0.00451747098123,2261
2260,0.0477344923751,0.00453561798167,2271
2270,0.0477344923751,0.00455346798117,2281
2280,0.0477344923751,0.00457280698174,2291
2290,0.0477344923751,0.00460003398075,2301
2300,0.0477344923751,0.00461952598198,2311
2310,0.0477344923751,0.00463720998232,2321
2320,0.0477524810741,0.00465522098239,2331
2330,0.0477524810741,0.0046728259822,2341
2340,0.0477524810741,0.00469146798241,2351
2350,0.0477524810741,0.00470948698239,2361
2360,0.0477524810741,0.00475032798204,2371
2370,0.0477524810741,0.0047693479828,2381
2380,0.0477524810741,0.00478839898278,2391
2390,0.0477524810741,0.00480657298249,2401
2400,0.0477524810741,0.00482477698279,2411
2410,0.0477524810741,0.00484314598361,2421
2420,0.0478659580124,0.00486056498448,2431
2430,0.0478659580124,0.00487864498427,2441
2440,0.0478659580124,0.00489741598358,2451
2450,0.0478659580124,0.00491542498276,2461
2460,0.0478693677538,0.00493298898255,2471
2470,0.047985035149,0.00495023198164,2481
2480,0.047985035149,0.00496971098073,2491
2490,0.047985035149,0.00498780098133,2501
2500,0.048008224473,0.00500529598139,2511
2510,0.048008224473,0.00502351298019,2521
2520,0.048008224473,0.00504182498116,2531
2530,0.048008224473,0.00505960998089,2541
2540,0.048008224473,0.00507885598017,2551
2550,0.048008224473,0.00509654597954,2561
2560,0.048008224473,0.00511540297884,2571
2570,0.048008224473,0.00513331597904,2581
2580,0.048008224473,0.00515225597883,2591
2590,0.048008224473,0.00517043497894,2601
2600,0.048008224473,0.00518857797942,2611
2610,0.0481482952154,0.00520542997947,2621
2620,0.0481482952154,0.0052227369797,2631
2630,0.0481482952154,0.00524098897949,2641
2640,0.0481482952154,0.00525969098089,2651
2650,0.0484178129629,0.00527643098212,2661
2660,0.0484178129629,0.00529437398291,2671
2670,0.0484178129629,0.00531207098356,2681
2680,0.0484178129629,0.00533042198367,2691
2690,0.0484951472269,0.00534805898315,2701
2700,0.0486523386723,0.00536552398262,2711
2710,0.0486523386723,0.00538306598355,2721
2720,0.0486523386723,0.00540148598338,2731
2730,0.0486523386723,0.00541922798402,2741
2740,0.0486523386723,0.00543774998368,2751
2750,0.0486523386723,0.00545571798466,2761
2760,0.0486523386723,0.00547301998631,2771
2770,0.0488996485889,0.00548951298697,2781
2780,0.0488996485889,0.0055079559861,2791
2790,0.0488996485889,0.00552521498685,2801
2800,0.0488996485889,0.00554314898545,2811
2810,0.0488996485889,0.00556043598408,2821
2820,0.049120533877,0.00557770098385,2831
2830,0.049120533877,0.00559551998231,2841
2840,0.0492491832323,0.00561232098335,2851
2850,0.0497114559506,0.00562802098284,2861
2860,0.0497114559506,0.00564633698377,2871
2870,0.0497114559506,0.00566377198447,2881
2880,0.0498506280216,0.00568073698378,2891
2890,0.0498506280216,0.00569834898306,2901
2900,0.0498506280216,0.00572011498298,2911
2910,0.0498848890636,0.00573704498311,2921
2920,0.0498848890636,0.00575446298353,2931
2930,0.0498848890636,0.00577134598279,2941
2940,0.0498848890636,0.00579211898366,2951
2950,0.0498848890636,0.00580993898438,2961
2960,0.0498848890636,0.00582741698599,2971
2970,0.0498848890636,0.00584472898663,2981
2980,0.0498848890636,0.00586208098684,2991
2990,0.0498848890636,0.00588236698786,3001
3000,0.0498848890636,0.00590007698702,3011
