iterations,fitness,time,fevals
0,24.0,0.000591774,469
10,25.0,0.001029234,842
20,25.0,0.001414371,1218
30,26.0,0.001848909,1588
40,26.0,0.00225706,1959
50,25.0,0.002667189,2335
60,25.0,0.00315254700001,2708
70,26.0,0.004983213,3076
80,26.0,0.005553026,3447
90,26.0,0.005922608,3818
100,26.0,0.00631379,4187
110,27.0,0.006624071,4549
120,27.0,0.00694202900001,4914
130,27.0,0.00726159500001,5275
140,27.0,0.00756896200001,5636
150,26.0,0.00813045500001,6004
160,27.0,0.00849926000001,6374
170,27.0,0.010170311,6739
180,27.0,0.010508218,7101
190,26.0,0.011019306,7468
200,27.0,0.011793567,7837
210,27.0,0.012113331,8208
220,27.0,0.012407492,8580
230,27.0,0.012723474,8953
240,28.0,0.013024334,9323
250,27.0,0.013459422,9692
260,27.0,0.015113445,10052
270,28.0,0.015441106,10417
280,29.0,0.015766235,10779
290,28.0,0.016103218,11145
300,28.0,0.016413002,11514
310,28.0,0.016824024,11883
320,28.0,0.01726631,12246
330,28.0,0.017713185,12615
340,28.0,0.018015565,12973
350,28.0,0.018366945,13349
360,28.0,0.020371492,13713
370,28.0,0.020725164,14077
380,29.0,0.021063519,14449
390,28.0,0.022456438,14821
400,28.0,0.022769913,15191
410,28.0,0.023086362,15555
420,28.0,0.023393496,15911
430,28.0,0.023757558,16274
440,28.0,0.02414638,16645
450,28.0,0.029990205,17004
460,28.0,0.030308563,17374
470,29.0,0.030618274,17748
480,29.0,0.030958129,18119
490,28.0,0.031313488,18487
500,29.0,0.031697171,18850
510,29.0,0.032100845,19209
520,28.0,0.032425097,19569
530,28.0,0.03272391,19933
540,28.0,0.033125389,20309
550,28.0,0.035753463,20679
560,28.0,0.036095534,21056
570,28.0,0.036611558,21421
580,28.0,0.036921828,21783
590,28.0,0.037227674,22149
600,29.0,0.037546454,22521
610,28.0,0.037873051,22882
620,30.0,0.038235865,23254
630,31.0,0.038557178,23625
640,30.0,0.040018969,23996
650,30.0,0.040371601,24362
660,29.0,0.040679233,24724
670,29.0,0.041158995,25091
680,29.0,0.041614912,25459
690,29.0,0.041927443,25828
700,29.0,0.042232853,26191
710,29.0,0.042565491,26569
720,30.0,0.042968649,26933
730,30.0,0.043291329,27302
740,30.0,0.045789753,27677
750,30.0,0.046133068,28042
760,30.0,0.046438876,28411
770,31.0,0.046914292,28778
780,31.0,0.047434836,29139
790,31.0,0.04778703,29509
800,31.0,0.048085622,29875
810,32.0,0.048402475,30233
820,31.0,0.048707245,30595
830,32.0,0.049021584,30957
840,33.0,0.049446974,31329
850,32.0,0.049753628,31695
860,34.0,0.050180952,32066
870,32.0,0.050555646,32439
880,32.0,0.050914442,32800
890,32.0,0.051284859,33166
900,32.0,0.051621776,33535
910,32.0,0.051926112,33911
920,32.0,0.052290596,34281
930,32.0,0.054079287,34647
940,32.0,0.054451249,35011
950,32.0,0.054765913,35372
960,32.0,0.055107966,35743
970,32.0,0.055417138,36107
980,32.0,0.055744446,36478
990,32.0,0.056104994,36842
1000,34.0,0.056491509,37212
1010,33.0,0.056877959,37582
1020,33.0,0.057208199,37956
1030,33.0,0.059054444,38322
1040,33.0,0.059576257,38689
1050,34.0,0.060018757,39050
1060,33.0,0.060344224,39416
1070,33.0,0.060767508,39777
1080,34.0,0.061143172,40150
1090,33.0,0.061565607,40520
1100,34.0,0.061875041,40892
1110,34.0,0.062264382,41257
1120,33.0,0.063862706,41621
1130,34.0,0.06434379,42000
1140,35.0,0.064904,42366
1150,34.0,0.065214063,42733
1160,34.0,0.065518203,43104
1170,34.0,0.065819484,43462
1180,34.0,0.066131834,43825
1190,33.0,0.066453259,44192
1200,33.0,0.06679142,44562
1210,34.0,0.067099927,44930
1220,33.0,0.070472646,45304
1230,34.0,0.070796097,45670
1240,34.0,0.071107118,46031
1250,34.0,0.071442185,46404
1260,34.0,0.071753215,46769
1270,33.0,0.072067647,47146
1280,34.0,0.072393012,47512
1290,34.0,0.072728512,47883
1300,33.0,0.074785592,48240
1310,34.0,0.07631121,48597
1320,34.0,0.07678892,48964
1330,33.0,0.07739493,49335
1340,34.0,0.077851063,49703
1350,34.0,0.078159101,50065
1360,34.0,0.078496962,50436
1370,34.0,0.079044281,50813
1380,34.0,0.079629814,51182
1390,34.0,0.079966537,51550
1400,34.0,0.080306582,51915
1410,34.0,0.085265004,52278
1420,34.0,0.085604389,52644
1430,35.0,0.085941503,53011
1440,35.0,0.086416433,53379
1450,35.0,0.086768345,53746
1460,35.0,0.087122393,54117
1470,36.0,0.087427349,54479
1480,36.0,0.087743423,54847
1490,36.0,0.088042417,55208
1500,38.0,0.093141983,55567
1510,38.0,0.093481624,55934
1520,38.0,0.093848509,56311
1530,39.0,0.094140871,56678
1540,38.0,0.094447966,57053
1550,39.0,0.094770473,57425
1560,38.0,0.095158169,57787
1570,38.0,0.095469847,58153
1580,39.0,0.096125708,58516
1590,40.0,0.096455001,58884
1600,39.0,0.112554872,59250
1610,40.0,0.113025389,59625
1620,40.0,0.113621186,59991
1630,41.0,0.113935036,60355
1640,41.0,0.114298133,60712
1650,41.0,0.114628492,61083
1660,41.0,0.114938441,61445
1670,41.0,0.115255507,61816
1680,41.0,0.115683065,62187
1690,41.0,0.117713636,62550
1700,41.0,0.118182586,62928
1710,42.0,0.118522657,63292
1720,42.0,0.119072328,63663
1730,42.0,0.119387376,64022
1740,42.0,0.119681622,64388
1750,41.0,0.119988503,64751
1760,41.0,0.120284283,65116
1770,41.0,0.120617203,65483
1780,41.0,0.120925089,65851
1790,42.0,0.122551907,66216
1800,42.0,0.123248558,66580
1810,41.0,0.123603439,66944
1820,42.0,0.124054556,67311
1830,42.0,0.12438453,67677
1840,43.0,0.124726772,68043
1850,43.0,0.12505998,68416
1860,43.0,0.125391634,68776
1870,43.0,0.125772036,69139
1880,43.0,0.130132171,69508
1890,43.0,0.130549599,69876
1900,43.0,0.131147584,70237
1910,44.0,0.131702798,70600
1920,43.0,0.132009572,70964
1930,42.0,0.132312046,71334
1940,43.0,0.134919543,71699
1950,43.0,0.135626872,72073
1960,43.0,0.135924812,72438
1970,43.0,0.136221168,72805
1980,42.0,0.141759589,73168
1990,43.0,0.142072302,73535
2000,42.0,0.142454954,73903
2010,42.0,0.142762824,74270
2020,42.0,0.143168867,74635
2030,43.0,0.143471082,75001
2040,43.0,0.143802402,75371
2050,42.0,0.144111484,75739
2060,43.0,0.144501462,76108
2070,43.0,0.145310998,76481
2080,43.0,0.146878776,76851
2090,44.0,0.147516645,77217
2100,44.0,0.147951067,77587
2110,45.0,0.148343088,77957
2120,45.0,0.14872533,78322
2130,45.0,0.149044462,78682
2140,45.0,0.149417357,79052
2150,45.0,0.149798779,79410
2160,45.0,0.15012003,79780
2170,45.0,0.1557961,80154
2180,45.0,0.156110104,80522
2190,45.0,0.156557628,80889
2200,45.0,0.156859048,81259
2210,45.0,0.157234573,81625
2220,45.0,0.157537736,81984
2230,45.0,0.157933751,82353
2240,45.0,0.158251306,82712
2250,45.0,0.158637549,83081
2260,45.0,0.158942942,83450
2270,45.0,0.160357344,83820
2280,45.0,0.160801596,84193
2290,45.0,0.161099425,84564
2300,45.0,0.161559358,84921
2310,45.0,0.161851309,85289
2320,45.0,0.162373649,85648
2330,45.0,0.162671805,86022
2340,45.0,0.162973413,86387
2350,46.0,0.16327106,86766
2360,45.0,0.170828163,87137
2370,46.0,0.171368594,87508
2380,46.0,0.171876668,87880
2390,46.0,0.172172084,88252
2400,46.0,0.172508538,88616
2410,47.0,0.172851993,88980
2420,46.0,0.173155535,89349
2430,45.0,0.173464588,89705
2440,46.0,0.173778371,90075
2450,46.0,0.174189834,90439
2460,46.0,0.176070294,90807
2470,46.0,0.176408738,91171
2480,46.0,0.177043444,91540
2490,47.0,0.177357924,91898
2500,46.0,0.17776426,92267
2510,46.0,0.178070793,92628
2520,46.0,0.178425893,93001
2530,46.0,0.178729135,93364
2540,48.0,0.179228165,93726
2550,47.0,0.180696595,94090
2560,48.0,0.18102372,94458
2570,49.0,0.18133873,94830
2580,48.0,0.181665515,95199
2590,48.0,0.181991475,95565
2600,48.0,0.182322314,95929
2610,51.0,0.182636961,96295
2620,51.0,0.183033182,96668
2630,53.0,0.18338736,97040
2640,52.0,0.183713065,97412
2650,52.0,0.185010101,97778
2660,52.0,0.185351157,98157
2670,52.0,0.185695443,98525
2680,52.0,0.186069442,98893
2690,54.0,0.187065513,99262
2700,54.0,0.187562301,99628
2710,54.0,0.187900299,99993
2720,54.0,0.188219413,100357
2730,54.0,0.188516056,100720
2740,52.0,0.189848421,101088
2750,52.0,0.190155339,101457
2760,52.0,0.190472164,101816
2770,55.0,0.190781742,102178
2780,52.0,0.191290474,102540
2790,53.0,0.191763197,102909
2800,53.0,0.192070972,103277
2810,53.0,0.192371349,103646
2820,53.0,0.192672002,104012
2830,53.0,0.192983246,104378
2840,54.0,0.194323738,104738
2850,55.0,0.194679091,105112
2860,55.0,0.195002099,105485
2870,59.0,0.195389956,105854
2880,61.0,0.195840132,106223
2890,61.0,0.196162511,106593
2900,61.0,0.196474539,106955
2910,63.0,0.196916858,107323
2920,61.0,0.197255678,107684
2930,61.0,0.200595668,108041
2940,62.0,0.200933304,108409
2950,61.0,0.201246795,108783
2960,62.0,0.20155662,109145
2970,62.0,0.20185573,109505
2980,61.0,0.202163015,109864
2990,60.0,0.202652311,110228
3000,59.0,0.202951769,110590
3010,60.0,0.203410782,110955
3020,59.0,0.207980068,111331
3030,59.0,0.209451534,111694
3040,61.0,0.209759151,112058
3050,61.0,0.210063161,112419
3060,59.0,0.21037374,112779
3070,60.0,0.210688581,113145
3080,60.0,0.211004244,113508
3090,60.0,0.21131478,113862
3100,60.0,0.211648577,114233
3110,61.0,0.211980627,114603
3120,60.0,0.213648408,114976
3130,61.0,0.214029939,115343
3140,60.0,0.21441612,115718
3150,61.0,0.214796028,116088
3160,59.0,0.215219523,116452
3170,61.0,0.215641241,116819
3180,61.0,0.215949923,117189
3190,62.0,0.216269239,117563
3200,58.0,0.216651246,117925
3210,59.0,0.2170131,118291
