iterations,fitness,time,fevals
0,13.0,2.62370000002e-05,11
10,13.0,4.0843999999e-05,21
20,13.0,6.7241e-05,31
30,11.0,8.15230000004e-05,41
40,13.0,9.32510000009e-05,51
50,12.0,0.000105142000001,61
60,16.0,0.000127977000002,71
70,12.0,0.000138816000002,81
80,15.0,0.000148329000002,91
90,15.0,0.000158598000002,101
100,17.0,0.000168077000001,111
110,18.0,0.000177563000001,121
120,16.0,0.000186482,131
130,16.0,0.000197085,141
140,12.0,0.000238408,151
150,14.0,0.000258447,161
160,12.0,0.000278633000001,171
170,14.0,0.000293155000001,181
180,12.0,0.000334690000001,191
190,12.0,0.000378602,201
200,13.0,0.000424513,211
210,14.0,0.000497252000001,221
220,11.0,0.000510845000001,231
230,13.0,0.000525845000002,241
240,13.0,0.000538954000001,251
250,13.0,0.000557616000002,261
260,14.0,0.000568786000002,271
270,14.0,0.000579405000003,281
280,12.0,0.000589847000004,291
290,13.0,0.000600143000003,301
300,12.0,0.000610614000005,311
310,15.0,0.000620990000005,321
320,14.0,0.000637031000005,331
330,13.0,0.000647639000006,341
340,14.0,0.000662559000006,351
350,14.0,0.000687734000007,361
360,14.0,0.000700102000007,371
370,14.0,0.000710288000006,381
380,18.0,0.000720945000005,391
390,14.0,0.000731616000003,401
400,13.0,0.000743337000003,411
410,16.0,0.000754672000003,421
420,16.0,0.000765727000003,431
430,15.0,0.000775492000002,441
440,17.0,0.000809044000002,451
450,17.0,0.000832852000002,461
460,17.0,0.000843960000001,471
470,17.0,0.000854390000001,481
480,17.0,0.000864587000001,491
490,17.0,0.000874713,501
500,17.0,0.000885915,511
510,17.0,0.000895642,521
520,20.0,0.000906767,531
530,20.0,0.000949485000001,541
540,21.0,0.000960768000001,551
550,21.0,0.000971108000002,561
560,22.0,0.000980845000001,571
570,22.0,0.000991886,581
580,25.0,0.001012256,591
590,25.0,0.001023309,601
600,25.0,0.001033773,611
610,25.0,0.001045213,621
620,25.0,0.001057002,631
630,25.0,0.001076043,641
640,25.0,0.001089536,651
650,25.0,0.001116254,661
660,25.0,0.001129963,671
670,25.0,0.001140853,681
680,25.0,0.001154287,691
690,26.0,0.001165202,701
700,26.0,0.001176779,711
710,26.0,0.001187339,721
720,26.0,0.001197137,731
730,27.0,0.001208315,741
740,27.0,0.0012186,751
750,27.0,0.00122892,761
760,27.0,0.001239747,771
770,27.0,0.00125072,781
