iterations,fitness,time,fevals
0,13.0,0.000955436,11
10,13.0,0.002194572,21
20,13.0,0.002954254,31
30,13.0,0.003822323,41
40,15.0,0.004695578,51
50,15.0,0.005579106,61
60,15.0,0.009462988,71
70,15.0,0.016647042,81
80,15.0,0.026197033,91
90,15.0,0.027392357,101
100,15.0,0.028212228,111
110,15.0,0.028863317,121
120,15.0,0.029075202,131
130,15.0,0.029161581,141
140,15.0,0.042934504,151
150,15.0,0.043442811,161
160,15.0,0.043538208,171
170,15.0,0.043805279,181
180,18.0,0.04558207,191
190,18.0,0.045674336,201
200,18.0,0.045862356,211
210,18.0,0.046444692,221
220,18.0,0.046553723,231
230,18.0,0.046654646,241
240,18.0,0.046738309,251
250,18.0,0.047828241,261
260,18.0,0.047911737,271
270,19.0,0.048077644,281
280,19.0,0.049875487,291
290,19.0,0.050003237,301
300,21.0,0.050126256,311
310,21.0,0.050251433,321
320,21.0,0.051989443,331
330,21.0,0.052127366,341
340,21.0,0.052212912,351
350,21.0,0.052290508,361
360,21.0,0.05236616,371
370,21.0,0.052464108,381
380,21.0,0.058331351,391
390,21.0,0.058401786,401
400,21.0,0.058470365,411
410,21.0,0.05857508,421
420,21.0,0.058693292,431
430,23.0,0.065402287,441
440,24.0,0.065559583,451
450,24.0,0.065676246,461
460,24.0,0.065765544,471
470,25.0,0.065846374,481
480,25.0,0.065920706,491
490,26.0,0.066051383,501
500,26.0,0.066204466,511
510,27.0,0.066286327,521
520,27.0,0.066426267,531
530,27.0,0.066509351,541
540,27.0,0.066578361,551
550,27.0,0.066654173,561
560,27.0,0.066734064,571
570,27.0,0.066829612,581
580,27.0,0.066907306,591
590,27.0,0.067009872,601
600,28.0,0.067102537,611
610,28.0,0.067196958,621
620,28.0,0.067259508,631
630,29.0,0.067320935,641
640,29.0,0.067401082,651
650,29.0,0.067483525,661
660,30.0,0.067544431,671
670,30.0,0.067610078,681
680,30.0,0.06776295,691
690,32.0,0.067963725,701
700,32.0,0.068037219,711
710,32.0,0.068122727,721
720,33.0,0.068188816,731
730,40.0,0.068305786,741
740,40.0,0.068381511,751
750,40.0,0.068441967,761
760,40.0,0.068549827,771
770,40.0,0.068677666,781
780,40.0,0.068860417,791
790,40.0,0.068919586,801
800,40.0,0.069049693,811
810,40.0,0.069127295,821
820,40.0,0.069198932,831
830,40.0,0.069330285,841
840,40.0,0.069421661,851
850,40.0,0.06947878,861
860,40.0,0.069549028,871
870,40.0,0.069609769,881
880,40.0,0.06966484,891
890,40.0,0.069739379,901
900,40.0,0.069810265,911
910,40.0,0.069886908,921
920,41.0,0.069980285,931
930,41.0,0.070067766,941
940,41.0,0.070148649,951
950,41.0,0.070260427,961
960,41.0,0.070315775,971
970,41.0,0.070374839,981
980,41.0,0.070449474,991
990,41.0,0.070520069,1001
1000,41.0,0.070587266,1011
1010,41.0,0.070687875,1021
1020,42.0,0.070760153,1031
1030,42.0,0.070857047,1041
1040,42.0,0.070952799,1051
1050,42.0,0.071009384,1061
1060,42.0,0.071075573,1071
1070,42.0,0.071136284,1081
1080,42.0,0.071260222,1091
1090,42.0,0.071328593,1101
1100,42.0,0.071460131,1111
1110,42.0,0.071534473,1121
1120,42.0,0.071601872,1131
1130,42.0,0.071663748,1141
1140,43.0,0.071722427,1151
1150,43.0,0.071819589,1161
1160,43.0,0.071891736,1171
1170,43.0,0.071966815,1181
1180,44.0,0.072040007,1191
1190,45.0,0.0720951,1201
1200,45.0,0.072153465,1211
1210,45.0,0.072224905,1221
1220,45.0,0.072305562,1231
1230,45.0,0.072372257,1241
1240,45.0,0.072455534,1251
1250,45.0,0.072527498,1261
1260,45.0,0.072596769,1271
1270,45.0,0.072718661,1281
1280,46.0,0.072790427,1291
1290,46.0,0.072913007,1301
1300,46.0,0.072983082,1311
1310,46.0,0.073098514,1321
1320,46.0,0.0731613,1331
1330,46.0,0.073216681,1341
1340,46.0,0.07330652,1351
1350,46.0,0.073370454,1361
1360,46.0,0.073426316,1371
1370,46.0,0.073495083,1381
1380,46.0,0.073551386,1391
1390,46.0,0.073612764,1401
1400,46.0,0.073680983,1411
1410,46.0,0.073818634,1421
1420,46.0,0.073874074,1431
1430,46.0,0.073935802,1441
1440,46.0,0.073994669,1451
1450,46.0,0.074047622,1461
1460,46.0,0.074105095,1471
1470,46.0,0.074167192,1481
1480,46.0,0.074236179,1491
1490,46.0,0.074307202,1501
1500,46.0,0.074362108,1511
1510,46.0,0.074417948,1521
1520,46.0,0.074473655,1531
1530,46.0,0.074543444,1541
1540,46.0,0.074616744,1551
1550,46.0,0.074680627,1561
1560,46.0,0.074741996,1571
1570,46.0,0.074871677,1581
1580,46.0,0.074968741,1591
1590,46.0,0.075023907,1601
1600,46.0,0.075080526,1611
1610,46.0,0.075135822,1621
1620,46.0,0.075219705,1631
1630,46.0,0.075319784,1641
1640,46.0,0.07540614,1651
1650,46.0,0.075511218,1661
1660,46.0,0.075578316,1671
1670,46.0,0.075640345,1681
1680,46.0,0.07569597,1691
1690,46.0,0.075791485,1701
1700,46.0,0.07585945,1711
1710,46.0,0.075914556,1721
1720,46.0,0.075978842,1731
1730,46.0,0.076040028,1741
1740,46.0,0.076096214,1751
1750,46.0,0.076155701,1761
1760,47.0,0.076232588,1771
1770,48.0,0.076308487,1781
1780,49.0,0.076366345,1791
1790,49.0,0.076421968,1801
1800,49.0,0.076493694,1811
1810,49.0,0.076547873,1821
1820,49.0,0.076602164,1831
1830,49.0,0.076670233,1841
1840,49.0,0.076744574,1851
1850,49.0,0.076800111,1861
1860,49.0,0.076855429,1871
1870,49.0,0.077907503,1881
1880,49.0,0.077970961,1891
1890,49.0,0.078034387,1901
1900,49.0,0.078116737,1911
1910,49.0,0.078261128,1921
1920,49.0,0.078319885,1931
1930,49.0,0.078381971,1941
1940,49.0,0.078473586,1951
1950,49.0,0.07853388,1961
1960,49.0,0.078615867,1971
1970,49.0,0.078674183,1981
1980,49.0,0.078740481,1991
1990,49.0,0.078804651,2001
2000,49.0,0.078856934,2011
2010,50.0,0.078911377,2021
2020,51.0,0.078991071,2031
2030,51.0,0.079046897,2041
2040,51.0,0.079412636,2051
2050,51.0,0.0794884,2061
2060,51.0,0.079559414,2071
2070,51.0,0.079612384,2081
2080,51.0,0.079677315,2091
