iterations,fitness,time,fevals
0,523.0,0.01210046,472
10,517.0,0.019726863,839
20,525.0,0.030872257,1204
30,532.0,0.034386413,1569
40,526.0,0.039266678,1941
50,530.0,0.042016504,2312
60,534.0,0.049772425,2679
70,526.0,0.051331679,3052
80,528.0,0.056748771,3414
90,528.0,0.059380211,3775
100,526.0,0.065656569,4144
110,528.0,0.068838645,4511
120,532.0,0.078069252,4885
130,528.0,0.084771421,5253
140,532.0,0.087613141,5623
150,530.0,0.092658761,5983
160,532.0,0.099990419,6347
170,528.0,0.10153068,6715
180,526.0,0.104142235,7080
190,526.0,0.107465948,7446
200,524.0,0.110356774,7816
210,524.0,0.115591951,8182
220,528.0,0.120093249,8551
230,528.0,0.12580979,8916
240,528.0,0.129551963,9279
250,530.0,0.132583471,9642
260,532.0,0.134090275,10008
270,532.0,0.13702006,10381
280,534.0,0.14007389,10751
290,534.0,0.148155605,11122
300,536.0,0.154845869,11486
310,540.0,0.157689211,11854
320,534.0,0.1645317,12227
330,532.0,0.169801542,12600
340,532.0,0.179259306,12969
350,532.0,0.181976472,13336
360,530.0,0.184735121,13706
370,530.0,0.187521783,14068
380,528.0,0.192446787,14432
390,530.0,0.197338885,14800
400,528.0,0.200053749,15165
410,526.0,0.203073751,15536
420,528.0,0.207992054,15901
430,526.0,0.213418197,16265
440,524.0,0.216055366,16636
450,526.0,0.224762747,17003
460,524.0,0.226262053,17371
470,524.0,0.307650398,17735
480,524.0,0.3105064,18110
490,523.0,0.314520341,18477
500,525.0,0.318793409,18847
510,521.0,0.321685391,19213
520,526.0,0.326549748,19575
530,522.0,0.329258292,19937
540,520.0,0.331806652,20312
550,520.0,0.333616016,20679
560,522.0,0.336284924,21045
570,518.0,0.342337847,21412
580,520.0,0.349092525,21778
590,520.0,0.356368817,22148
600,522.0,0.359095569,22514
610,526.0,0.367101358,22871
620,524.0,0.372853985,23238
630,526.0,0.375541559,23594
640,526.0,0.38158822,23960
650,526.0,0.385831514,24332
660,526.0,0.390170543,24702
670,526.0,0.397230208,25077
680,528.0,0.405991431,25442
690,528.0,0.4127878,25816
700,526.0,0.415411875,26181
710,526.0,0.41809778,26547
720,526.0,0.423854726,26912
730,528.0,0.432131352,27283
740,522.0,0.435179705,27652
750,520.0,0.436730231,28024
760,522.0,0.439485454,28401
770,520.0,0.446651042,28774
780,520.0,0.449821218,29136
790,520.0,0.452906885,29506
800,522.0,0.455612713,29878
810,524.0,0.459389102,30243
820,522.0,0.462098804,30610
830,522.0,0.467734673,30991
840,522.0,0.469323379,31358
850,524.0,0.476238221,31723
860,524.0,0.478771968,32084
870,522.0,0.482124789,32447
880,526.0,0.487871162,32812
890,522.0,0.49577153,33179
900,524.0,0.503467169,33544
910,522.0,0.51017919,33906
920,524.0,0.512972409,34274
930,522.0,0.517906012,34640
940,524.0,0.519386265,35007
950,524.0,0.526592009,35381
960,524.0,0.529108548,35749
970,524.0,0.531795975,36119
980,524.0,0.537241699,36488
990,524.0,0.543806254,36849
1000,524.0,0.551419854,37216
1010,524.0,0.554183464,37585
1020,524.0,0.556919695,37952
1030,522.0,0.55848741,38320
1040,522.0,0.560522426,38685
1050,520.0,0.563076194,39050
1060,522.0,0.56554326,39419
1070,524.0,0.569072025,39787
1080,524.0,0.57381841,40155
1090,522.0,0.577968293,40521
1100,522.0,0.583723118,40888
1110,524.0,0.588135836,41262
1120,526.0,0.595536957,41632
1130,526.0,0.597336021,42006
1140,522.0,0.602480877,42372
1150,522.0,0.610788706,42736
1160,526.0,0.618310896,43105
1170,524.0,0.625221001,43470
1180,524.0,0.627742094,43836
1190,526.0,0.637800614,44200
1200,524.0,0.640520505,44566
1210,524.0,0.646014336,44927
1220,524.0,0.65299107,45290
1230,522.0,0.65472999,45645
1240,524.0,0.658384517,46011
1250,522.0,0.663281817,46384
1260,524.0,0.665809863,46751
1270,522.0,0.669482369,47108
1280,524.0,0.672107648,47473
1290,522.0,0.675739116,47847
1300,524.0,0.764146753,48206
1310,524.0,0.771822196,48571
1320,526.0,0.773934545,48943
1330,524.0,0.782791074,49308
1340,528.0,0.785325238,49680
1350,524.0,0.788381556,50045
