iterations,fitness,time,fevals
0,476.0,6.21660000002e-05,11
10,480.0,8.9027e-05,21
20,482.0,0.000118472,31
30,480.0,0.0001586,41
40,482.0,0.000177943,51
50,490.0,0.000200188,61
60,492.0,0.000219296,71
70,492.0,0.000257683999999,81
80,496.0,0.000278186999999,91
90,496.0,0.000299985999999,101
100,496.0,0.000319336,111
110,498.0,0.000340599999999,121
120,500.0,0.000364068999999,131
130,504.0,0.000387010999999,141
140,508.0,0.000407081999999,151
150,508.0,0.000428924999999,161
160,512.0,0.000449206999999,171
170,514.0,0.000470983999999,181
180,520.0,0.000491187999999,191
190,522.0,0.000521943999999,201
200,522.0,0.000541528999999,211
210,522.0,0.000563016999999,221
220,522.0,0.000581984999999,231
230,524.0,0.000602055999999,241
240,526.0,0.000620471999999,251
250,528.0,0.000641099999999,261
260,530.0,0.000659207999999,271
270,534.0,0.000688696999999,281
280,536.0,0.000727270999999,291
290,536.0,0.000752180999999,301
300,538.0,0.000772334999999,311
310,542.0,0.000795546999999,321
320,546.0,0.000816205999999,331
330,546.0,0.000837737999999,341
340,550.0,0.000860006999999,351
350,552.0,0.000881496999999,361
360,554.0,0.000901550999999,371
370,560.0,0.000925829999999,381
380,564.0,0.000946187999999,391
390,570.0,0.000968735999999,401
400,574.0,0.000988830999999,411
410,574.0,0.001010425,421
420,576.0,0.001031079,431
430,580.0,0.001054623,441
440,584.0,0.00107584,451
450,586.0,0.001098446,461
460,588.0,0.001119058,471
470,588.0,0.001149038,481
480,592.0,0.001170256,491
490,594.0,0.001194016,501
500,594.0,0.001229129,511
510,594.0,0.001270019,521
520,594.0,0.001290966,531
530,598.0,0.001320993,541
540,602.0,0.001341816,551
550,602.0,0.001365262,561
560,606.0,0.001386148,571
570,612.0,0.001409485,581
580,612.0,0.001430506,591
590,612.0,0.001452773,601
600,614.0,0.001473185,611
610,616.0,0.00149627,621
620,616.0,0.001517469,631
630,618.0,0.001541228,641
640,620.0,0.001562623,651
650,622.0,0.001585656,661
660,624.0,0.001605954,671
670,624.0,0.001629118,681
680,624.0,0.001650338,691
690,624.0,0.001673119,701
700,628.0,0.001694125,711
710,630.0,0.001716898,721
720,630.0,0.001738395,731
730,636.0,0.001781864,741
740,640.0,0.001803074,751
750,640.0,0.001826267,761
760,640.0,0.001847304,771
770,640.0,0.001870153,781
780,640.0,0.001891281,791
790,642.0,0.001914769,801
800,642.0,0.001936923,811
810,642.0,0.001959989,821
820,644.0,0.001981653,831
830,646.0,0.002004859,841
840,648.0,0.002026477,851
850,648.0,0.002050938,861
860,650.0,0.002072002,871
870,652.0,0.002095339,881
880,654.0,0.002116796,891
890,656.0,0.002139714,901
900,658.0,0.002164887,911
910,658.0,0.002189825,921
920,662.0,0.002211965,931
930,664.0,0.00360054,941
940,664.0,0.003642766,951
950,664.0,0.00366393,961
960,664.0,0.003686966,971
970,664.0,0.003708415,981
980,666.0,0.003735613,991
990,666.0,0.003757176,1001
1000,668.0,0.003791465,1011
1010,668.0,0.0038131,1021
1020,668.0,0.003837453,1031
1030,670.0,0.003858982,1041
1040,670.0,0.003901412,1051
1050,670.0,0.003923589,1061
1060,672.0,0.003947095,1071
1070,672.0,0.003968637,1081
1080,674.0,0.003992618,1091
1090,674.0,0.004028147,1101
1100,674.0,0.004052644,1111
1110,674.0,0.004073316,1121
1120,676.0,0.004094414,1131
1130,676.0,0.004133408,1141
1140,680.0,0.004189673,1151
1150,684.0,0.004254158,1161
1160,684.0,0.004275721,1171
1170,684.0,0.004295379,1181
1180,686.0,0.004316472,1191
