iterations,fitness,time,fevals
0,492.0,2.77420000003e-05,11
10,488.0,5.15759999997e-05,21
20,492.0,7.57679999994e-05,31
30,492.0,9.59889999992e-05,41
40,492.0,0.00011537,51
50,493.0,0.000151288,61
60,493.0,0.000170206,71
70,491.0,0.000207005,81
80,495.0,0.000227051,91
90,499.0,0.000248744,101
100,499.0,0.000268429000001,111
110,505.0,0.000290961000001,121
120,511.0,0.000315778000001,131
130,511.0,0.000337042000001,141
140,515.0,0.000356066000001,151
150,519.0,0.000377320000001,161
160,523.0,0.005833026,171
170,525.0,0.005853902,181
180,527.0,0.005876558,191
190,529.0,0.005897647,201
200,531.0,0.005918828,211
210,533.0,0.005937446,221
220,535.0,0.005958082,231
230,535.0,0.006057953,241
240,539.0,0.006080181,251
250,543.0,0.006107216,261
260,545.0,0.006144385,271
270,545.0,0.006164265,281
280,545.0,0.006185549,291
290,549.0,0.006204853,301
300,551.0,0.006230536,311
310,551.0,0.006250517,321
320,555.0,0.006272342,331
330,557.0,0.006291683,341
340,559.0,0.006332848,351
350,563.0,0.00635365,361
360,563.0,0.006376627,371
370,567.0,0.006396879,381
380,571.0,0.006418408,391
390,573.0,0.006445812,401
400,575.0,0.006467304,411
410,577.0,0.006486959,421
420,577.0,0.006509195,431
430,577.0,0.006528433,441
440,577.0,0.006549666,451
450,577.0,0.006569073,461
460,579.0,0.006590081,471
470,583.0,0.006609567,481
480,583.0,0.00663174,491
490,583.0,0.006651957,501
500,583.0,0.006673544,511
510,583.0,0.006693207,521
520,585.0,0.006714396,531
530,585.0,0.006734001,541
540,585.0,0.006756174,551
550,587.0,0.006776221,561
560,587.0,0.006797696,571
570,589.0,0.006818045,581
580,591.0,0.006839604,591
590,595.0,0.00685949,601
600,599.0,0.006882069,611
610,603.0,0.006917411,621
620,603.0,0.006945409,631
630,603.0,0.006989947,641
640,605.0,0.007012123,651
650,607.0,0.007033391,661
660,609.0,0.007056794,671
670,609.0,0.007077219,681
