iterations,fitness,time,fevals
0,547.0,0.012202966,733
10,544.0,0.01928312,1374
20,545.0,0.027927681,1995
30,548.0,0.035809147,2622
40,548.0,0.042279885,3265
50,552.0,0.04457814,3890
60,545.0,0.047992348,4530
70,560.0,0.051172148,5163
80,562.0,0.057747525,5782
90,564.0,0.065515477,6422
100,572.0,0.072782432,7050
110,564.0,0.078571736,7679
120,564.0,0.084672098,8302
130,556.0,0.092741279,8936
140,561.0,0.098455496,9571
150,561.0,0.104578064,10197
160,565.0,0.107823156,10825
170,564.0,0.110993998,11456
180,557.0,0.116255362,12090
190,557.0,0.123561587,12718
200,559.0,0.132265067,13337
210,561.0,0.140836097,13963
220,559.0,0.148098008,14603
230,567.0,0.151100597,15242
240,561.0,0.1532055,15876
250,561.0,0.156676756,16510
260,560.0,0.164561766,17139
270,562.0,0.171394726,17769
280,562.0,0.177539933,18397
290,566.0,0.184402532,19013
300,572.0,0.27031514,19646
310,572.0,0.275650204,20277
320,580.0,0.283808374,20922
330,572.0,0.291375361,21556
340,575.0,0.293402956,22189
350,579.0,0.296892206,22831
360,572.0,0.299872154,23449
370,574.0,0.303456944,24078
380,572.0,0.314474335,24704
390,573.0,0.317378121,25335
400,574.0,0.3250935,25970
410,574.0,0.328134276,26586
420,574.0,0.332730538,27218
430,576.0,0.341471329,27846
440,576.0,0.343393747,28484
450,572.0,0.348840909,29125
460,574.0,0.356571068,29756
470,578.0,0.364209833,30383
480,576.0,0.371428586,30998
490,576.0,0.37447311,31626
500,576.0,0.380582496,32261
510,576.0,0.385964058,32895
520,576.0,0.395124186,33519
530,576.0,0.401457205,34147
540,574.0,0.404352169,34773
550,576.0,0.410060018,35405
560,576.0,0.413397889,36039
570,576.0,0.420597974,36675
580,576.0,0.428319173,37300
590,572.0,0.437568411,37920
600,574.0,0.446666414,38554
610,576.0,0.450059945,39186
620,576.0,0.453151137,39813
630,568.0,0.455015693,40444
640,572.0,0.462546963,41063
650,570.0,0.469741927,41686
660,572.0,0.476722531,42314
670,572.0,0.480216602,42936
680,574.0,0.484899171,43565
690,572.0,0.489459993,44202
700,574.0,0.497479231,44838
710,576.0,0.50444675,45473
720,574.0,0.511748627,46109
730,578.0,0.514645895,46734
740,576.0,0.518215567,47362
750,576.0,0.521199533,47984
760,576.0,0.524641208,48625
770,576.0,0.532556786,49255
